Price Max,Duration,API-Service,API-Doctor,Formula,Formula Price,API-Category,API-ID,API-Name,API-Name 1,Created time,Last edited time,ID,Name,Category,Price Min,Services,Выполняют
,,Омоложение подбородка,2000,Омоложение подбородка 2000,2000,https://www.notion.so/7858f4f67d424fb3be695fdc7f28eb00,e35010761498422282fc19cd12800396,,,"March 21, 2022 1:06 PM","February 9, 2023 7:05 PM",No,Омоложение подбородка,Косметология: Магомедова Патимат,2000,Омоложение подбородка (https://www.notion.so/9d754cb98b6d4ea88e987fa693998465?pvs=21),https://www.notion.so/8cbf75f2a84a4934a8d90203bbf81059
,,Удаление тату с бровей,2000,Удаление тату с бровей 2000,2000,https://www.notion.so/7858f4f67d424fb3be695fdc7f28eb00,1c004aae1d5048278ca2f9e4d933ec8e,,,"March 21, 2022 1:07 PM","February 9, 2023 7:04 PM",No,Удаление тату с бровей,Косметология: Магомедова Патимат,2000,Удаление тату с бровей (https://www.notion.so/f4e9faca997546ee8c1f1e7594aec675?pvs=21),https://www.notion.so/8cbf75f2a84a4934a8d90203bbf81059
,,Пикосекундный лазер - карбоновый пилинг,1500,Пикосекундный лазер - карбоновый пилинг 1500,1500,https://www.notion.so/7858f4f67d424fb3be695fdc7f28eb00,29bbff93ef40404598f5b933894b45fd,,,"March 21, 2022 1:07 PM","February 9, 2023 7:04 PM",No,Пикосекундный лазер - карбоновый пилинг,Косметология: Магомедова Патимат,1500,Пикосекундный лазер - карбоновый пилинг (https://www.notion.so/9c27c75849034052950ab4f13ba12efe?pvs=21),https://www.notion.so/8cbf75f2a84a4934a8d90203bbf81059
,,Удаление тату с глаз,3000,Удаление тату с глаз 3000,3000,https://www.notion.so/7858f4f67d424fb3be695fdc7f28eb00,60ab930b04cc4ea589824944ef48f2da,,,"March 21, 2022 1:07 PM","February 9, 2023 7:04 PM",No,Удаление тату с глаз,Косметология: Магомедова Патимат,3000,Удаление тату с глаз (https://www.notion.so/a3a7aebfab6546ea81dff989e2448c07?pvs=21),https://www.notion.so/8cbf75f2a84a4934a8d90203bbf81059
,,Пикосекундный лазер - удаление пятен,500,Пикосекундный лазер - удаление пятен 500,500,https://www.notion.so/7858f4f67d424fb3be695fdc7f28eb00,6c3c6b93855c47f781def18ca07809ce,,,"March 21, 2022 1:07 PM","February 9, 2023 7:04 PM",No,Пикосекундный лазер - удаление пятен,Косметология: Магомедова Патимат,500,Пикосекундный лазер - удаление пятен (https://www.notion.so/4c7257872a024f14a202df19e472a5b0?pvs=21),https://www.notion.so/8cbf75f2a84a4934a8d90203bbf81059
,,Удаление тату с губ,3000,Удаление тату с губ 3000,3000,https://www.notion.so/7858f4f67d424fb3be695fdc7f28eb00,cb046e59209b4a86ac979193435a1d37,,,"March 21, 2022 1:07 PM","February 9, 2023 7:04 PM",No,Удаление тату с губ,Косметология: Магомедова Патимат,3000,Удаление тату с губ (https://www.notion.so/63a4e9bc00b34aa692c7af6fc5d56b26?pvs=21),https://www.notion.so/8cbf75f2a84a4934a8d90203bbf81059
,15,Внутригортанное вливание,400,Внутригортанное вливание 400,400,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,567950c3ede2455caf2cac55168873e0,,,"March 22, 2022 9:56 AM","January 24, 2023 4:48 PM",No,Внутригортанное вливание,ЛОР: Хамавова Асиль,400,Внутригортанное вливание (https://www.notion.so/13b2e2ca139f415c86186eb3903d5cc8?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,20,"Вскрытие гематомы, абсцесса Лор-органов",2000,"Вскрытие гематомы, абсцесса Лор-органов 2000",2000,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,f3d85efd9b5d442c9672ad4d0ce0e153,,,"March 22, 2022 9:57 AM","January 24, 2023 4:47 PM",No,"Вскрытие гематомы, абсцесса Лор-органов",ЛОР: Хамавова Асиль,2000,"Вскрытие гематомы, абсцесса Лор-органов (https://www.notion.so/cfb256035cae4c8ba0d4713aef2b789d?pvs=21)","https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,,Эндоскопический осмотр,2000,Эндоскопический осмотр 2000,2000,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,4266845a0e7348138d4da641bd4182f9,,,"March 22, 2022 9:59 AM","January 24, 2023 4:47 PM",No,Эндоскопический осмотр,ЛОР: Хамавова Асиль,2000,Эндоскопический осмотр (https://www.notion.so/23f23fca04254669b0f8f2ec300f90d5?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,20,Вскрытие фурункула Лор-органов,1500,Вскрытие фурункула Лор-органов 1500,1500,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,8846bbc453054ae5b502562264fa0baf,,,"March 22, 2022 9:59 AM","January 24, 2023 4:47 PM",No,Вскрытие фурункула Лор-органов,ЛОР: Хамавова Асиль,1500,Вскрытие фурункула Лор-органов (https://www.notion.so/dd513bca25ac48cc98fbf61ffa448261?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,,Аденотомия,25000,Аденотомия 25000,25000,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,666b0cc0ae4d4808841494caa974b454,,,"March 22, 2022 10:00 AM","September 20, 2023 1:52 PM",No,Аденотомия,ЛОР: Хамавова Асиль,25000,Аденотомия (https://www.notion.so/8355665369034e0ca0a5a606ded394d2?pvs=21),https://www.notion.so/588852a1407f42cf980093f3f707ac92
,,Танзиллотомия,20000,Танзиллотомия 20000,20000,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,d4ae2e457f7640729e5ad5e5ea1700c8,,,"March 22, 2022 10:00 AM","January 24, 2023 4:47 PM",No,Танзиллотомия,ЛОР: Хамавова Асиль,20000,Танзиллотомия (https://www.notion.so/05267d1b11aa4b90984e44a9e6f4d40c?pvs=21),https://www.notion.so/588852a1407f42cf980093f3f707ac92
,,Танзиллэктомия,50000,Танзиллэктомия 50000,50000,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,db2bf360c01a4580bdfcca7cc40a4de3,,,"March 22, 2022 10:01 AM","January 24, 2023 4:47 PM",No,Танзиллэктомия,ЛОР: Хамавова Асиль,50000,Танзиллэктомия (https://www.notion.so/5131f21dd45c4110bfb18357f985de2a?pvs=21),https://www.notion.so/588852a1407f42cf980093f3f707ac92
,,Вазотомия,20000,Вазотомия 20000,20000,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,20a6c30f9dca460e8be2832b533a3ba5,,,"March 22, 2022 10:02 AM","January 24, 2023 4:46 PM",No,Вазотомия,ЛОР: Хамавова Асиль,20000,Вазотомия (https://www.notion.so/fc6f8ffb81774c7bb40e235967f3751f?pvs=21),"https://www.notion.so/588852a1407f42cf980093f3f707ac92, https://www.notion.so/bd8bdff347ed4584a1d64cdf52fdd20d"
50000,,Гайморотомия,20000,Гайморотомия 20000,20000,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,51cee8d5f70145c1a5c40d92276585fa,,,"March 22, 2022 10:02 AM","January 24, 2023 4:47 PM",No,Гайморотомия,ЛОР: Хамавова Асиль,20000,Гайморотомия (https://www.notion.so/383d2c0266e140dc84330135c211b5de?pvs=21),https://www.notion.so/588852a1407f42cf980093f3f707ac92
,25,Обработка ран Лор-органов с наложением шва,2000,Обработка ран Лор-органов с наложением шва 2000,2000,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,03b5b3ba66a8497a8f04921bb09eea06,,,"March 22, 2022 10:05 AM","January 24, 2023 4:41 PM",No,Обработка ран Лор-органов с наложением шва,ЛОР: Хамавова Асиль,2000,Обработка ран Лор-органов с наложением шва (https://www.notion.so/835714ea8e584f478d691f6ed5a78f18?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,15,Катетеризация слуховых труб,500,Катетеризация слуховых труб 500,500,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,7d1a457a726848d189f30d5f76b612b1,,,"March 22, 2022 10:05 AM","January 24, 2023 4:46 PM",No,Катетеризация слуховых труб,ЛОР: Хамавова Асиль,500,Катетеризация слуховых труб (https://www.notion.so/12eee229172e4ca29d8056afb826b6c3?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,25,Передняя тампонада носа,1000,Передняя тампонада носа 1000,1000,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,7d9f24dee7924916a6884db6b0a34f12,,,"March 22, 2022 10:06 AM","January 24, 2023 4:40 PM",No,Передняя тампонада носа,ЛОР: Хамавова Асиль,1000,Передняя тампонада носа (https://www.notion.so/f21aaf5369f74031afca2afeb178e732?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,15,Промывание лакун-миндалин,600,Промывание лакун-миндалин 600,600,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,3d1e5317a7dc44d58faaa6907a4df802,,,"March 22, 2022 10:09 AM","January 24, 2023 4:37 PM",No,Промывание лакун-миндалин,ЛОР: Хамавова Асиль,600,Промывание лакун-миндалин (https://www.notion.so/f23921a50f9b4189abe13cf18b8650d3?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,10,Промывание полости носа и носоглотки,600,Промывание полости носа и носоглотки 600,600,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,e168cde8fc67494ea8655bc57b68fd98,,,"March 22, 2022 10:10 AM","January 24, 2023 4:37 PM",No,Промывание полости носа и носоглотки,ЛОР: Хамавова Асиль,600,Промывание полости носа и носоглотки (https://www.notion.so/2a3ebdab9ac24c0a9fe7b18170641831?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,20,Пункция верхнечелюстных пазух,1500,Пункция верхнечелюстных пазух 1500,1500,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,653b36473d034a58a9852e030d3de82a,,,"March 22, 2022 10:11 AM","January 24, 2023 4:37 PM",No,Пункция верхнечелюстных пазух,ЛОР: Хамавова Асиль,1500,Пункция верхнечелюстных пазух (https://www.notion.so/936311ce674f49bea02f269c8f926451?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,20,Репозиция костей носа,2000,Репозиция костей носа 2000,2000,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,8ae29edd60fe4441b03e20e9f8e7aca3,,,"March 22, 2022 10:11 AM","January 24, 2023 4:37 PM",No,Репозиция костей носа,ЛОР: Хамавова Асиль,2000,Репозиция костей носа (https://www.notion.so/5ac829465b534d56b6aedf372a7de404?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,10,Удаление серных пробок,600,Удаление серных пробок 600,600,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,0d1b781ac8394b1e9f50d7757df83ccc,,,"March 22, 2022 10:12 AM","January 24, 2023 4:36 PM",No,Удаление серных пробок,ЛОР: Хамавова Асиль,600,Удаление серных пробок (https://www.notion.so/c88b86697cbe44bcadccb54c080c26e1?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,25,Удаление инородного тела из Лор-органов,1500,Удаление инородного тела из Лор-органов 1500,1500,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,a5e8ff91b4ec412989fce43bf31f6775,,,"March 22, 2022 10:12 AM","January 24, 2023 4:36 PM",No,Удаление инородного тела из Лор-органов,ЛОР: Хамавова Асиль,1500,Удаление инородного тела из Лор-органов (https://www.notion.so/d258ee5c31734754b3d438f2129d51fc?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,,Тонзилор,800,Тонзилор 800,800,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,0aa67abd63544909b1935a00eafe25fd,,,"March 24, 2022 1:47 PM","January 24, 2023 4:34 PM",No,Тонзилор,ЛОР: Хамавова Асиль,800,Тонзилор (https://www.notion.so/b15b6332119c47cf9d5c59a1a56b9696?pvs=21),https://www.notion.so/588852a1407f42cf980093f3f707ac92
,60,Септопластика,50000,Септопластика 50000,50000,https://www.notion.so/04d3b83761aa40c7a1a4f0188fac369f,8c5181dbc7df4ec69948fc822fb7447d,,,"March 24, 2022 1:57 PM","September 20, 2023 1:52 PM",No,Септопластика,ЛОР: Хамавова Асиль,50000,Септопластика (https://www.notion.so/b53b4a219ec5432795832755953e9032?pvs=21),"https://www.notion.so/35ca409d6a6e41f485a6c6279a9e83cd, https://www.notion.so/588852a1407f42cf980093f3f707ac92, https://www.notion.so/98edc27ee15c4402bc268f50d9e7267f, https://www.notion.so/bd8bdff347ed4584a1d64cdf52fdd20d"
,10,Пневмомассаж барабанных перепонок,400,Пневмомассаж барабанных перепонок 400,400,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,72f5e683d2fc44cc992f4fa10ef71b1a,,,"March 24, 2022 2:04 PM","January 24, 2023 4:07 PM",No,Пневмомассаж барабанных перепонок,ЛОР: Айша Касумовна,400,Пневмомассаж барабанных перепонок (https://www.notion.so/b16c9f01b00d43ec9b58b96383362173?pvs=21),https://www.notion.so/456212f390434c519a5f61f11ac98a89
,10,Продувание носовых труб,300,Продувание носовых труб 300,300,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,049a88978e2142db8a78497bcdb2ccae,,,"March 24, 2022 2:05 PM","January 24, 2023 4:07 PM",No,Продувание носовых труб,ЛОР: Айша Касумовна,300,Продувание носовых труб (https://www.notion.so/e59c4e139936476da728e80fbff535be?pvs=21),https://www.notion.so/456212f390434c519a5f61f11ac98a89
,,Эндоскопический осмотр,1500,Эндоскопический осмотр 1500,1500,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,848234af4c9d468287c2432fd57a2097,,,"March 24, 2022 2:36 PM","January 24, 2023 4:06 PM",No,Эндоскопический осмотр,ЛОР: Айша Касумовна,1500,Эндоскопический осмотр (https://www.notion.so/23f23fca04254669b0f8f2ec300f90d5?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,10,Промывание полости носа и носоглотки,600,Промывание полости носа и носоглотки 600,600,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,4623b0948f084813951a4c3055e2f76b,,,"March 24, 2022 2:37 PM","January 24, 2023 4:06 PM",No,Промывание полости носа и носоглотки,ЛОР: Айша Касумовна,600,Промывание полости носа и носоглотки (https://www.notion.so/2a3ebdab9ac24c0a9fe7b18170641831?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,15,Промывание лакун-миндалин,600,Промывание лакун-миндалин 600,600,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,80a842ca1d9d479fab016702914294de,,,"March 24, 2022 2:39 PM","January 24, 2023 4:07 PM",No,Промывание лакун-миндалин,ЛОР: Айша Касумовна,600,Промывание лакун-миндалин (https://www.notion.so/f23921a50f9b4189abe13cf18b8650d3?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,25,Передняя тампонада носа,600,Передняя тампонада носа 600,600,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,6793f3437fa44a40affda0860c317d58,,,"March 24, 2022 2:40 PM","January 24, 2023 4:07 PM",No,Передняя тампонада носа,ЛОР: Айша Касумовна,600,Передняя тампонада носа (https://www.notion.so/f21aaf5369f74031afca2afeb178e732?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,10,Удаление серных пробок,600,Удаление серных пробок 600,600,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,f048a95cb06045a5a0fee53ea1d42877,,,"March 24, 2022 2:40 PM","January 24, 2023 4:07 PM",No,Удаление серных пробок,ЛОР: Айша Касумовна,600,Удаление серных пробок (https://www.notion.so/c88b86697cbe44bcadccb54c080c26e1?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,20,Вскрытие фурункула Лор-органов,1500,Вскрытие фурункула Лор-органов 1500,1500,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,4be8387a0c5c4cb9908fe7815ec5827e,,,"March 24, 2022 2:41 PM","January 24, 2023 4:07 PM",No,Вскрытие фурункула Лор-органов,ЛОР: Айша Касумовна,1500,Вскрытие фурункула Лор-органов (https://www.notion.so/dd513bca25ac48cc98fbf61ffa448261?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,20,Пункция верхнечелюстных пазух,1000,Пункция верхнечелюстных пазух 1000,1000,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,a04cde022f59409fae3d8079bb342ca2,,,"March 24, 2022 2:41 PM","January 24, 2023 4:07 PM",No,Пункция верхнечелюстных пазух,ЛОР: Айша Касумовна,1000,Пункция верхнечелюстных пазух (https://www.notion.so/936311ce674f49bea02f269c8f926451?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,25,Обработка ран Лор-органов с наложением шва,2000,Обработка ран Лор-органов с наложением шва 2000,2000,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,0dc162f1abe44dd39168deb8d43b5871,,,"March 24, 2022 2:42 PM","January 24, 2023 4:07 PM",No,Обработка ран Лор-органов с наложением шва,ЛОР: Айша Касумовна,2000,Обработка ран Лор-органов с наложением шва (https://www.notion.so/835714ea8e584f478d691f6ed5a78f18?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,20,"Вскрытие гематомы, абсцесса Лор-органов",2000,"Вскрытие гематомы, абсцесса Лор-органов 2000",2000,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,55bc3a315ba04da39b6c399e41a48470,,,"March 24, 2022 2:42 PM","January 24, 2023 4:07 PM",No,"Вскрытие гематомы, абсцесса Лор-органов",ЛОР: Айша Касумовна,2000,"Вскрытие гематомы, абсцесса Лор-органов (https://www.notion.so/cfb256035cae4c8ba0d4713aef2b789d?pvs=21)","https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,25,Удаление инородного тела из Лор-органов,1500,Удаление инородного тела из Лор-органов 1500,1500,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,122ac66669514dcd851dc8d71af3b148,,,"March 24, 2022 2:43 PM","January 24, 2023 4:07 PM",No,Удаление инородного тела из Лор-органов,ЛОР: Айша Касумовна,1500,Удаление инородного тела из Лор-органов (https://www.notion.so/d258ee5c31734754b3d438f2129d51fc?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,20,Репозиция костей носа,1500,Репозиция костей носа 1500,1500,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,557cb1b28a38496aae55e58fd6a01fdd,,,"March 24, 2022 2:44 PM","January 24, 2023 4:08 PM",No,Репозиция костей носа,ЛОР: Айша Касумовна,1500,Репозиция костей носа (https://www.notion.so/5ac829465b534d56b6aedf372a7de404?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,15,Внутригортанное вливание,500,Внутригортанное вливание 500,500,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,85f738565f1e4330ac978fce1cff3f35,,,"March 24, 2022 2:44 PM","January 24, 2023 4:08 PM",No,Внутригортанное вливание,ЛОР: Айша Касумовна,500,Внутригортанное вливание (https://www.notion.so/13b2e2ca139f415c86186eb3903d5cc8?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,15,Катетеризация слуховых труб,600,Катетеризация слуховых труб 600,600,https://www.notion.so/e6c6c51fc998440999ffe30d6752aa9e,3e9161bc2d144fdaa36fddf4c42133e8,,,"March 24, 2022 2:45 PM","January 24, 2023 4:08 PM",No,Катетеризация слуховых труб,ЛОР: Айша Касумовна,600,Катетеризация слуховых труб (https://www.notion.so/12eee229172e4ca29d8056afb826b6c3?pvs=21),"https://www.notion.so/456212f390434c519a5f61f11ac98a89, https://www.notion.so/588852a1407f42cf980093f3f707ac92"
,30,УЗИ беременности ранних сроков,1000,УЗИ беременности ранних сроков 1000,1000,https://www.notion.so/b7a5986ac5814974a3308fd0d2260743,c96a376562394fb6b50d6ee9a8667f18,,,"March 28, 2022 11:24 AM","February 9, 2023 7:01 PM",No,УЗИ беременности ранних сроков,УЗИ,1000,УЗИ беременности ранних сроков (https://www.notion.so/7c9b9715864d4831b8d063891b9dd3f7?pvs=21),https://www.notion.so/f15fa7d5b2974184ab6375770a838174
,30,УЗИ щитовидной железы и лимфоузлов,1200,УЗИ щитовидной железы и лимфоузлов 1200,1200,https://www.notion.so/b7a5986ac5814974a3308fd0d2260743,66dcc82b7c444e43945a8f9126ec534a,,,"March 28, 2022 11:25 AM","February 9, 2023 7:01 PM",No,УЗИ щитовидной железы и лимфоузлов,УЗИ,1200,УЗИ щитовидной железы и лимфоузлов (https://www.notion.so/08344d9d04e149afbc795d04db0ba5b9?pvs=21),https://www.notion.so/f15fa7d5b2974184ab6375770a838174
,30,УЗИ щитовидной железы и лимфоузлов,1200,УЗИ щитовидной железы и лимфоузлов 1200,1200,https://www.notion.so/b7a5986ac5814974a3308fd0d2260743,35172a9104e54c52aa65b9e6dc823dfe,,,"March 28, 2022 11:28 AM","February 9, 2023 7:00 PM",No,УЗИ щитовидной железы и лимфоузлов,УЗИ,1200,УЗИ щитовидной железы и лимфоузлов (https://www.notion.so/d9e1f508fcdd4794bcc45e75ffead86c?pvs=21),https://www.notion.so/f15fa7d5b2974184ab6375770a838174
,30,"УЗИ печени, желчного пузыря",1200,"УЗИ печени, желчного пузыря 1200",1200,https://www.notion.so/b7a5986ac5814974a3308fd0d2260743,3bafac8428f6467c96cfdb895d7783eb,,,"March 28, 2022 11:28 AM","February 9, 2023 7:00 PM",No,"УЗИ печени, желчного пузыря",УЗИ,1200,"УЗИ печени, желчного пузыря (https://www.notion.so/9bc8905c33fb402ebf93cfc73589848f?pvs=21)",https://www.notion.so/f15fa7d5b2974184ab6375770a838174
,,"УЗИ печени, желчного пузыря с определением сократительной функции",1200,"УЗИ печени, желчного пузыря с определением сократительной функции 1200",1200,https://www.notion.so/b7a5986ac5814974a3308fd0d2260743,603bfd3442f04cad965d41b2e20d1a16,,,"March 28, 2022 11:28 AM","February 9, 2023 7:00 PM",No,"УЗИ печени, желчного пузыря с определением сократительной функции",УЗИ,1200,"УЗИ печени, желчного пузыря с определением сократительной функции (https://www.notion.so/c8f9b0a5484b4180acac1f883a0fc58f?pvs=21)",https://www.notion.so/f15fa7d5b2974184ab6375770a838174
,30,УЗИ органов малого таза трансвагинально,1500,УЗИ органов малого таза трансвагинально 1500,1500,https://www.notion.so/b7a5986ac5814974a3308fd0d2260743,9ab1104443d243ccba4f239ebf1904cf,,,"March 28, 2022 11:28 AM","February 9, 2023 7:01 PM",No,УЗИ органов малого таза трансвагинально,УЗИ,1500,УЗИ органов малого таза трансвагинально (https://www.notion.so/e403e683da5641c09bffd5d8fec8970a?pvs=21),https://www.notion.so/f15fa7d5b2974184ab6375770a838174
,30,"УЗИ почек, мочевого пузыря",1200,"УЗИ почек, мочевого пузыря 1200",1200,https://www.notion.so/b7a5986ac5814974a3308fd0d2260743,9f48c161b7404910baf52b96359a4c07,,,"March 28, 2022 11:28 AM","February 9, 2023 7:01 PM",No,"УЗИ почек, мочевого пузыря",УЗИ,1200,"УЗИ почек, мочевого пузыря (https://www.notion.so/86ceded79c734540a7f8cc12d7f819d7?pvs=21)",https://www.notion.so/f15fa7d5b2974184ab6375770a838174
,,УЗИ почек,1000,УЗИ почек 1000,1000,https://www.notion.so/b7a5986ac5814974a3308fd0d2260743,aa063d33bf4e41428965171dc37987f9,,,"March 28, 2022 11:28 AM","February 9, 2023 7:01 PM",No,УЗИ почек,УЗИ,1000,УЗИ почек (https://www.notion.so/cdadf6e2b571444fa7dee0b1b2f15375?pvs=21),https://www.notion.so/f15fa7d5b2974184ab6375770a838174
,30,УЗИ трансабдоминально,1200,УЗИ трансабдоминально 1200,1200,https://www.notion.so/b7a5986ac5814974a3308fd0d2260743,23be6f735b924321bfa2c5d31038e356,,,"March 28, 2022 11:29 AM","February 9, 2023 7:00 PM",No,УЗИ трансабдоминально,УЗИ,1200,УЗИ трансабдоминально (https://www.notion.so/1a6164b4d8f5482290d289d7eefab108?pvs=21),https://www.notion.so/f15fa7d5b2974184ab6375770a838174
,30,УЗИ фолликулометрия,500,УЗИ фолликулометрия 500,500,https://www.notion.so/b7a5986ac5814974a3308fd0d2260743,32b9c8b912144197960a71ac45bd80e9,,,"March 28, 2022 11:29 AM","February 9, 2023 7:00 PM",No,УЗИ фолликулометрия,УЗИ,500,УЗИ фолликулометрия (https://www.notion.so/4ca1b6bb19184c7c833cf95d0c95ed65?pvs=21),https://www.notion.so/f15fa7d5b2974184ab6375770a838174
,30,УЗИ органов брюшной полости,2000,УЗИ органов брюшной полости 2000,2000,https://www.notion.so/b7a5986ac5814974a3308fd0d2260743,1480aca75e5b453b8cb883ee35a57e16,,,"March 28, 2022 11:49 AM","February 9, 2023 7:00 PM",No,УЗИ органов брюшной полости,УЗИ,2000,УЗИ органов брюшной полости (https://www.notion.so/b990d4cad381419097a447f92de79eaf?pvs=21),https://www.notion.so/f15fa7d5b2974184ab6375770a838174
,30,УЗИ кишечника,1000,УЗИ кишечника 1000,1000,https://www.notion.so/b7a5986ac5814974a3308fd0d2260743,6a4af5cf33eb4deaa07778db22ac196a,,,"March 28, 2022 11:51 AM","February 9, 2023 7:00 PM",No,УЗИ кишечника,УЗИ,1000,УЗИ кишечника (https://www.notion.so/54c4adc8a00843489211b98435022e7a?pvs=21),https://www.notion.so/f15fa7d5b2974184ab6375770a838174
,30,УЗИ мягких тканей,1000,УЗИ мягких тканей 1000,1000,https://www.notion.so/b7a5986ac5814974a3308fd0d2260743,0e7c2fc9ef8a4c5a8a3042a511b0a499,,,"March 28, 2022 11:53 AM","February 9, 2023 7:00 PM",No,УЗИ мягких тканей,УЗИ,1000,УЗИ мягких тканей (https://www.notion.so/297f7a14f757471a9fbcc0dc36d9c481?pvs=21),https://www.notion.so/f15fa7d5b2974184ab6375770a838174
,30,УЗИ плевральных полостей,600,УЗИ плевральных полостей 600,600,https://www.notion.so/b7a5986ac5814974a3308fd0d2260743,9216771fb495416390aaf02ef91ef99c,,,"March 28, 2022 11:58 AM","February 9, 2023 7:00 PM",No,УЗИ плевральных полостей,УЗИ,600,УЗИ плевральных полостей (https://www.notion.so/84a456729fff475c867d1832ed9859a7?pvs=21),https://www.notion.so/f15fa7d5b2974184ab6375770a838174
